CID000003345	TARGETS	2863
CID000003345	TARGETS	54112
CID000003345	TARGETS	9293
CID000003345	TARGETS	83873
CID000003345	TARGETS	54329
CID000003345	TARGETS	54328
CID000003345	TARGETS	81491
CID000003345	TARGETS	2849
CID000003345	TARGETS	221391
CID000003345	TARGETS	611
CID000003345	TARGETS	5995
CID000003345	TARGETS	64582
CID000003345	TARGETS	2830
CID000003345	TARGETS	83550
CID000003345	TARGETS	350383
CID000003345	TARGETS	124274
CID000003345	TARGETS	2834
CID000003345	TARGETS	344561
CID000003345	TARGETS	27201
CID000003345	TARGETS	2835
CID000003345	TARGETS	9283
CID000003345	TARGETS	2652
CID000004601	TARGETS	3757
CID000004601	TARGETS	3358
CID000004601	TARGETS	1131
CID000004601	TARGETS	1129
CID000004601	TARGETS	1133
CID000004601	TARGETS	1128
CID000004601	TARGETS	150
CID000004601	TARGETS	151
CID000004601	TARGETS	3356
CID000004601	TARGETS	6532
CID000004601	TARGETS	3362
CID000004601	TARGETS	1565
CID000004601	TARGETS	6530
CID000005090	TARGETS	2850
CID000005090	TARGETS	4157
CID000005090	TARGETS	1902
CID000005090	TARGETS	5743
CID000005090	TARGETS	2925
CID000005090	TARGETS	4923
CID000005090	TARGETS	7173
CID000005090	TARGETS	2837
CID000005090	TARGETS	134391
CID000005090	TARGETS	5021
CID000005090	TARGETS	5956
CID000005090	TARGETS	554
CID000005090	TARGETS	3248
CID000005090	TARGETS	7837
CID000005090	TARGETS	7852
CID000005090	TARGETS	6752
CID000005090	TARGETS	6751
CID000005090	TARGETS	6755
CID000005090	TARGETS	2693
CID000005090	TARGETS	5733
CID000005090	TARGETS	187
CID000005090	TARGETS	185
CID000005090	TARGETS	147
CID000005090	TARGETS	56923
CID000005090	TARGETS	2832
CID000005090	TARGETS	137902
CID000005090	TARGETS	1269
CID000005090	TARGETS	4889
CID000005090	TARGETS	2847
CID000005090	TARGETS	64106
CID000005090	TARGETS	4987
CID000005090	TARGETS	4986
CID000005090	TARGETS	2798
CID000005090	TARGETS	84539
CID000005090	TARGETS	84634
CID000005090	TARGETS	10886
CID000005090	TARGETS	23566
CID000005090	TARGETS	9170
CID000005090	TARGETS	7201
CID000005090	TARGETS	128674
CID000005090	TARGETS	1814
CID000005090	TARGETS	94233
CID000005090	TARGETS	1232
CID000005090	TARGETS	1230
CID000005090	TARGETS	1233
CID000005090	TARGETS	2831
CID000005090	TARGETS	4829
CID000005090	TARGETS	3357
CID000005090	TARGETS	8811
CID000005090	TARGETS	3351
CID000005090	TARGETS	623
CID000005090	TARGETS	150
CID000005090	TARGETS	339403
CID000005090	TARGETS	4886
CID000005090	TARGETS	5540
CID000005090	TARGETS	186
CID000005090	TARGETS	2587
CID000005090	TARGETS	56413
CID000005090	TARGETS	10316
CID000005090	TARGETS	8477
CID000005090	TARGETS	84109
CID000005090	TARGETS	6753
CID000005090	TARGETS	10663
CID000005090	TARGETS	151
CID000005090	TARGETS	2862
CID000005090	TARGETS	887
CID000005090	TARGETS	886
CID000005090	TARGETS	552
CID000005090	TARGETS	3361
CID000005090	TARGETS	3061
CID000005090	TARGETS	152
CID000005090	TARGETS	1813
CID000005090	TARGETS	148
CID000005090	TARGETS	146
CID000005090	TARGETS	140
CID000005090	TARGETS	3355
CID000005090	TARGETS	5737
CID000005090	TARGETS	3356
CID000005090	TARGETS	5731
CID000005090	TARGETS	3352
CID000005090	TARGETS	4887
CID000005090	TARGETS	23620
CID000005090	TARGETS	3350
CID000005090	TARGETS	11255
CID000005090	TARGETS	680
CID000005090	TARGETS	729230
CID000005090	TARGETS	5742
CID000005090	TARGETS	10888
CID000005090	TARGETS	136
CID000005090	TARGETS	135
CID000005090	TARGETS	53831
CID000005090	TARGETS	9287
CID000005090	TARGETS	83551
CID000005090	TARGETS	9038
CID000005090	TARGETS	3363
CID000005090	TARGETS	134864
CID000005090	TARGETS	3362
CID000005090	TARGETS	3274
CID000005090	TARGETS	153
CID000005090	TARGETS	4159
CID000005090	TARGETS	155
CID000005090	TARGETS	1816
CID000005090	TARGETS	4161
CID000005090	TARGETS	4160
CID000005090	TARGETS	11245
CID000005090	TARGETS	5732
CID000005090	TARGETS	5739
CID000005090	TARGETS	4158
CID000005090	TARGETS	11250
CID000005090	TARGETS	2844
CID000005090	TARGETS	2827
CID000005090	TARGETS	6010
CID000005090	TARGETS	4353
CID000005090	TARGETS	4025
CID000005090	TARGETS	8288
CID000005090	TARGETS	54112
CID000005090	TARGETS	9293
CID000005090	TARGETS	83873
CID000005090	TARGETS	338557
CID000005090	TARGETS	54329
CID000005090	TARGETS	54328
CID000005090	TARGETS	81491
CID000005090	TARGETS	2845
CID000005090	TARGETS	2849
CID000005090	TARGETS	221391
CID000005090	TARGETS	611
CID000005090	TARGETS	5995
CID000005090	TARGETS	83550
CID000005090	TARGETS	2834
CID000005090	TARGETS	344561
CID000005090	TARGETS	27201
CID000005090	TARGETS	9283
CID000005090	TARGETS	2652
CID000005090	TARGETS	118442
CID000005556	TARGETS	2569
CID000005556	TARGETS	2568
CID000005556	TARGETS	2570
CID000005556	TARGETS	200959
CID000005556	TARGETS	2561
CID000005556	TARGETS	2560
CID000005556	TARGETS	2562
CID000005556	TARGETS	2564
CID000005556	TARGETS	2554
CID000005556	TARGETS	2563
CID000005556	TARGETS	5724
CID000004946	TARGETS	4157
CID000004946	TARGETS	1902
CID000004946	TARGETS	2925
CID000004946	TARGETS	4923
CID000004946	TARGETS	3359
CID000004946	TARGETS	2837
CID000004946	TARGETS	134391
CID000004946	TARGETS	2861
CID000004946	TARGETS	5021
CID000004946	TARGETS	23596
CID000004946	TARGETS	5956
CID000004946	TARGETS	554
CID000004946	TARGETS	6752
CID000004946	TARGETS	6751
CID000004946	TARGETS	6755
CID000004946	TARGETS	2693
CID000004946	TARGETS	5733
CID000004946	TARGETS	187
CID000004946	TARGETS	185
CID000004946	TARGETS	147
CID000004946	TARGETS	4988
CID000004946	TARGETS	2832
CID000004946	TARGETS	1269
CID000004946	TARGETS	2847
CID000004946	TARGETS	134
CID000004946	TARGETS	64106
CID000004946	TARGETS	4987
CID000004946	TARGETS	84539
CID000004946	TARGETS	84634
CID000004946	TARGETS	23566
CID000004946	TARGETS	9170
CID000004946	TARGETS	51289
CID000004946	TARGETS	7201
CID000004946	TARGETS	128674
CID000004946	TARGETS	1814
CID000004946	TARGETS	94233
CID000004946	TARGETS	3062
CID000004946	TARGETS	4829
CID000004946	TARGETS	3357
CID000004946	TARGETS	8811
CID000004946	TARGETS	150
CID000004946	TARGETS	339403
CID000004946	TARGETS	4886
CID000004946	TARGETS	5540
CID000004946	TARGETS	186
CID000004946	TARGETS	4985
CID000004946	TARGETS	57007
CID000004946	TARGETS	56413
CID000004946	TARGETS	10316
CID000004946	TARGETS	84109
CID000004946	TARGETS	6753
CID000004946	TARGETS	6754
CID000004946	TARGETS	10663
CID000004946	TARGETS	151
CID000004946	TARGETS	2862
CID000004946	TARGETS	886
CID000004946	TARGETS	552
CID000004946	TARGETS	59340
CID000004946	TARGETS	3361
CID000004946	TARGETS	3061
CID000004946	TARGETS	152
CID000004946	TARGETS	3354
CID000004946	TARGETS	1813
CID000004946	TARGETS	140
CID000004946	TARGETS	5737
CID000004946	TARGETS	3356
CID000004946	TARGETS	5731
CID000004946	TARGETS	3352
CID000004946	TARGETS	23620
CID000004946	TARGETS	3350
CID000004946	TARGETS	11255
CID000004946	TARGETS	8484
CID000004946	TARGETS	680
CID000004946	TARGETS	729230
CID000004946	TARGETS	5734
CID000004946	TARGETS	10888
CID000004946	TARGETS	136
CID000004946	TARGETS	319100
CID000004946	TARGETS	135
CID000004946	TARGETS	53831
CID000004946	TARGETS	285601
CID000004946	TARGETS	9287
CID000004946	TARGETS	83551
CID000004946	TARGETS	6532
CID000004946	TARGETS	3363
CID000004946	TARGETS	134864
CID000004946	TARGETS	3362
CID000004946	TARGETS	3274
CID000004946	TARGETS	4159
CID000004946	TARGETS	155
CID000004946	TARGETS	1816
CID000004946	TARGETS	5729
CID000004946	TARGETS	4160
CID000004946	TARGETS	11245
CID000004946	TARGETS	5732
CID000004946	TARGETS	5739
CID000004946	TARGETS	1812
CID000004946	TARGETS	4158
CID000004946	TARGETS	11250
CID000004946	TARGETS	2844
CID000004946	TARGETS	1544
CID000004946	TARGETS	2827
CID000004946	TARGETS	6010
CID000004946	TARGETS	2863
CID000004946	TARGETS	54112
CID000004946	TARGETS	9293
CID000004946	TARGETS	338557
CID000004946	TARGETS	54329
CID000004946	TARGETS	54328
CID000004946	TARGETS	81491
CID000004946	TARGETS	2845
CID000004946	TARGETS	2849
CID000004946	TARGETS	221391
CID000004946	TARGETS	10692
CID000004946	TARGETS	5995
CID000004946	TARGETS	64582
CID000004946	TARGETS	2830
CID000004946	TARGETS	83550
CID000004946	TARGETS	350383
CID000004946	TARGETS	124274
CID000004946	TARGETS	344561
CID000004946	TARGETS	2835
CID000004946	TARGETS	9283
CID000004946	TARGETS	2652
CID000130881	TARGETS	28234
CID000130881	TARGETS	10599
CID000005584	TARGETS	6531
CID000002802	TARGETS	2569
CID000002802	TARGETS	2568
CID000002802	TARGETS	2570
CID000002802	TARGETS	200959
CID000002802	TARGETS	2561
CID000002802	TARGETS	2560
CID000002802	TARGETS	2562
CID000002802	TARGETS	2564
CID000002802	TARGETS	2554
CID000002802	TARGETS	2563
CID005381226	TARGETS	8856
CID005381226	TARGETS	11309
CID005381226	TARGETS	6579
CID005381226	TARGETS	10599
CID000004212	TARGETS	25
CID000004212	TARGETS	2534
CID000004212	TARGETS	54101
CID000004212	TARGETS	7155
CID000004212	TARGETS	2932
CID000004212	TARGETS	9833
CID000004212	TARGETS	55872
CID000004212	TARGETS	9578
CID000004212	TARGETS	81629
CID000004212	TARGETS	8737
CID000004212	TARGETS	5159
CID000004212	TARGETS	2043
CID000004212	TARGETS	3791
CID000004212	TARGETS	6714
CID000004212	TARGETS	2263
CID000004212	TARGETS	6794
CID000004212	TARGETS	695
CID000004212	TARGETS	23178
CID000004212	TARGETS	11035
CID000004212	TARGETS	3480
CID000004212	TARGETS	1969
CID000004212	TARGETS	7525
CID000004212	TARGETS	3815
CID000004212	TARGETS	3716
CID000004212	TARGETS	2050
CID000004212	TARGETS	2264
CID000004212	TARGETS	2042
CID000004212	TARGETS	10420
CID000004212	TARGETS	8767
CID000004212	TARGETS	5156
CID000004212	TARGETS	2081
CID000004212	TARGETS	2324
CID000004212	TARGETS	2064
CID000004212	TARGETS	3717
CID000004212	TARGETS	3718
CID000004212	TARGETS	3643
CID000004212	TARGETS	4067
CID000004212	TARGETS	2261
CID000004212	TARGETS	6850
CID000004212	TARGETS	7535
CID000004212	TARGETS	3055
CID000004212	TARGETS	7006
CID000004212	TARGETS	1129
CID000004212	TARGETS	2047
CID000004212	TARGETS	2048
CID000004212	TARGETS	2051
CID000004212	TARGETS	4919
CID000004212	TARGETS	2268
CID000004212	TARGETS	57761
CID000004212	TARGETS	4233
CID000004212	TARGETS	1436
CID000004212	TARGETS	3654
CID000004212	TARGETS	3656
CID000004212	TARGETS	51135
CID000004212	TARGETS	2321
CID000004212	TARGETS	11213
CID000004212	TARGETS	197259
CID000004212	TARGETS	10595
CID000004212	TARGETS	10461
CID000004212	TARGETS	7010
CID000004212	TARGETS	4593
CID000004212	TARGETS	1128
CID000004212	TARGETS	23617
CID000004212	TARGETS	55359
CID000004212	TARGETS	6725
CID000004212	TARGETS	2044
CID000004212	TARGETS	640
CID000004212	TARGETS	3645
CID000004212	TARGETS	2322
CID000004212	TARGETS	283629
CID000004212	TARGETS	28951
CID000004212	TARGETS	10221
CID000004212	TARGETS	415116
CID000004212	TARGETS	167359
CID000004212	TARGETS	83983
CID000004212	TARGETS	30811
CID000004212	TARGETS	5753
CID000004212	TARGETS	246
CID000004212	TARGETS	660
CID000004212	TARGETS	7294
CID000004212	TARGETS	7016
CID000004212	TARGETS	2041
CID000004212	TARGETS	7301
CID000004212	TARGETS	53834
CID000004212	TARGETS	4294
CID000004212	TARGETS	3985
CID000004212	TARGETS	558
CID000004212	TARGETS	55244
CID000004212	TARGETS	4293
CID000004212	TARGETS	4145
CID000004212	TARGETS	2444
CID000004212	TARGETS	2046
CID000004212	TARGETS	91461
CID000004212	TARGETS	5157
CID000003308	TARGETS	5743
CID000003308	TARGETS	5742
CID000060795	TARGETS	2850
CID000060795	TARGETS	4157
CID000060795	TARGETS	1902
CID000060795	TARGETS	2925
CID000060795	TARGETS	3359
CID000060795	TARGETS	3358
CID000060795	TARGETS	134391
CID000060795	TARGETS	5021
CID000060795	TARGETS	1131
CID000060795	TARGETS	23596
CID000060795	TARGETS	5956
CID000060795	TARGETS	6531
CID000060795	TARGETS	554
CID000060795	TARGETS	1132
CID000060795	TARGETS	7852
CID000060795	TARGETS	6752
CID000060795	TARGETS	6751
CID000060795	TARGETS	6755
CID000060795	TARGETS	2693
CID000060795	TARGETS	170572
CID000060795	TARGETS	187
CID000060795	TARGETS	1129
CID000060795	TARGETS	147
CID000060795	TARGETS	4988
CID000060795	TARGETS	56923
CID000060795	TARGETS	2832
CID000060795	TARGETS	1140
CID000060795	TARGETS	1269
CID000060795	TARGETS	2847
CID000060795	TARGETS	134
CID000060795	TARGETS	64106
CID000060795	TARGETS	4987
CID000060795	TARGETS	4986
CID000060795	TARGETS	2798
CID000060795	TARGETS	84539
CID000060795	TARGETS	84634
CID000060795	TARGETS	10887
CID000060795	TARGETS	23566
CID000060795	TARGETS	7201
CID000060795	TARGETS	128674
CID000060795	TARGETS	10803
CID000060795	TARGETS	1814
CID000060795	TARGETS	94233
CID000060795	TARGETS	1232
CID000060795	TARGETS	3269
CID000060795	TARGETS	1230
CID000060795	TARGETS	1233
CID000060795	TARGETS	1133
CID000060795	TARGETS	4829
CID000060795	TARGETS	3357
CID000060795	TARGETS	1241
CID000060795	TARGETS	8811
CID000060795	TARGETS	3351
CID000060795	TARGETS	623
CID000060795	TARGETS	1128
CID000060795	TARGETS	150
CID000060795	TARGETS	339403
CID000060795	TARGETS	4886
CID000060795	TARGETS	186
CID000060795	TARGETS	4985
CID000060795	TARGETS	2587
CID000060795	TARGETS	57007
CID000060795	TARGETS	56413
CID000060795	TARGETS	8477
CID000060795	TARGETS	84109
CID000060795	TARGETS	6753
CID000060795	TARGETS	6754
CID000060795	TARGETS	151
CID000060795	TARGETS	2862
CID000060795	TARGETS	887
CID000060795	TARGETS	886
CID000060795	TARGETS	3361
CID000060795	TARGETS	3354
CID000060795	TARGETS	1813
CID000060795	TARGETS	3355
CID000060795	TARGETS	5737
CID000060795	TARGETS	3356
CID000060795	TARGETS	5731
CID000060795	TARGETS	3352
CID000060795	TARGETS	4887
CID000060795	TARGETS	23620
CID000060795	TARGETS	3350
CID000060795	TARGETS	11255
CID000060795	TARGETS	8484
CID000060795	TARGETS	680
CID000060795	TARGETS	729230
CID000060795	TARGETS	5734
CID000060795	TARGETS	10888
CID000060795	TARGETS	136
CID000060795	TARGETS	319100
CID000060795	TARGETS	135
CID000060795	TARGETS	53831
CID000060795	TARGETS	285601
CID000060795	TARGETS	9287
CID000060795	TARGETS	6532
CID000060795	TARGETS	3363
CID000060795	TARGETS	134864
CID000060795	TARGETS	3362
CID000060795	TARGETS	3274
CID000060795	TARGETS	153
CID000060795	TARGETS	4159
CID000060795	TARGETS	155
CID000060795	TARGETS	1816
CID000060795	TARGETS	5729
CID000060795	TARGETS	4160
CID000060795	TARGETS	11245
CID000060795	TARGETS	5732
CID000060795	TARGETS	5739
CID000060795	TARGETS	4158
CID000060795	TARGETS	11250
CID000060795	TARGETS	5243
CID000060795	TARGETS	2844
CID000060795	TARGETS	6010
CID000060795	TARGETS	1134
CID000060795	TARGETS	2863
CID000060795	TARGETS	54112
CID000060795	TARGETS	9293
CID000060795	TARGETS	83873
CID000060795	TARGETS	139760
CID000060795	TARGETS	338557
CID000060795	TARGETS	54329
CID000060795	TARGETS	54328
CID000060795	TARGETS	81491
CID000060795	TARGETS	1141
CID000060795	TARGETS	6530
CID000060795	TARGETS	2845
CID000060795	TARGETS	2849
CID000060795	TARGETS	611
CID000060795	TARGETS	10692
CID000060795	TARGETS	5995
CID000060795	TARGETS	64582
CID000060795	TARGETS	285242
CID000060795	TARGETS	9177
CID000060795	TARGETS	83550
CID000060795	TARGETS	124274
CID000060795	TARGETS	2834
CID000060795	TARGETS	344561
CID000060795	TARGETS	27201
CID000060795	TARGETS	2835
CID000060795	TARGETS	2652
CID000060795	TARGETS	200909
CID000060795	TARGETS	118442
CID000003446	TARGETS	9254
CID000003446	TARGETS	55799
CID000003446	TARGETS	93589
CID000003446	TARGETS	587
CID000003446	TARGETS	57685
CID000004917	TARGETS	3757
CID000004917	TARGETS	2850
CID000004917	TARGETS	1902
CID000004917	TARGETS	2925
CID000004917	TARGETS	4923
CID000004917	TARGETS	3359
CID000004917	TARGETS	2837
CID000004917	TARGETS	3358
CID000004917	TARGETS	134391
CID000004917	TARGETS	2861
CID000004917	TARGETS	5021
CID000004917	TARGETS	1131
CID000004917	TARGETS	23596
CID000004917	TARGETS	5956
CID000004917	TARGETS	6531
CID000004917	TARGETS	554
CID000004917	TARGETS	1132
CID000004917	TARGETS	6752
CID000004917	TARGETS	6751
CID000004917	TARGETS	2693
CID000004917	TARGETS	5733
CID000004917	TARGETS	187
CID000004917	TARGETS	1129
CID000004917	TARGETS	147
CID000004917	TARGETS	4988
CID000004917	TARGETS	56923
CID000004917	TARGETS	2832
CID000004917	TARGETS	6275
CID000004917	TARGETS	64106
CID000004917	TARGETS	4987
CID000004917	TARGETS	4986
CID000004917	TARGETS	2798
CID000004917	TARGETS	84539
CID000004917	TARGETS	84634
CID000004917	TARGETS	10886
CID000004917	TARGETS	10887
CID000004917	TARGETS	51289
CID000004917	TARGETS	7201
CID000004917	TARGETS	128674
CID000004917	TARGETS	10803
CID000004917	TARGETS	1814
CID000004917	TARGETS	1234
CID000004917	TARGETS	1230
CID000004917	TARGETS	1233
CID000004917	TARGETS	1133
CID000004917	TARGETS	2831
CID000004917	TARGETS	3357
CID000004917	TARGETS	1241
CID000004917	TARGETS	6915
CID000004917	TARGETS	8811
CID000004917	TARGETS	3351
CID000004917	TARGETS	623
CID000004917	TARGETS	1128
CID000004917	TARGETS	150
CID000004917	TARGETS	339403
CID000004917	TARGETS	4886
CID000004917	TARGETS	5540
CID000004917	TARGETS	186
CID000004917	TARGETS	4985
CID000004917	TARGETS	2587
CID000004917	TARGETS	57007
CID000004917	TARGETS	56413
CID000004917	TARGETS	8477
CID000004917	TARGETS	84109
CID000004917	TARGETS	6753
CID000004917	TARGETS	6754
CID000004917	TARGETS	151
CID000004917	TARGETS	2862
CID000004917	TARGETS	887
CID000004917	TARGETS	886
CID000004917	TARGETS	3361
CID000004917	TARGETS	3061
CID000004917	TARGETS	152
CID000004917	TARGETS	3354
CID000004917	TARGETS	1813
CID000004917	TARGETS	148
CID000004917	TARGETS	140
CID000004917	TARGETS	3355
CID000004917	TARGETS	5737
CID000004917	TARGETS	3356
CID000004917	TARGETS	5731
CID000004917	TARGETS	4887
CID000004917	TARGETS	23620
CID000004917	TARGETS	3350
CID000004917	TARGETS	11255
CID000004917	TARGETS	680
CID000004917	TARGETS	729230
CID000004917	TARGETS	5734
CID000004917	TARGETS	10888
CID000004917	TARGETS	136
CID000004917	TARGETS	319100
CID000004917	TARGETS	135
CID000004917	TARGETS	285601
CID000004917	TARGETS	9287
CID000004917	TARGETS	6532
CID000004917	TARGETS	9038
CID000004917	TARGETS	3363
CID000004917	TARGETS	134864
CID000004917	TARGETS	3362
CID000004917	TARGETS	153
CID000004917	TARGETS	4159
CID000004917	TARGETS	1816
CID000004917	TARGETS	5729
CID000004917	TARGETS	4161
CID000004917	TARGETS	4160
CID000004917	TARGETS	11245
CID000004917	TARGETS	5732
CID000004917	TARGETS	5739
CID000004917	TARGETS	1812
CID000004917	TARGETS	11250
CID000004917	TARGETS	2844
CID000004917	TARGETS	1544
CID000004917	TARGETS	1238
CID000004917	TARGETS	2827
CID000004917	TARGETS	1565
CID000004917	TARGETS	6010
CID000004917	TARGETS	9293
CID000004917	TARGETS	83873
CID000004917	TARGETS	139760
CID000004917	TARGETS	54328
CID000004917	TARGETS	81491
CID000004917	TARGETS	6530
CID000004917	TARGETS	2845
CID000004917	TARGETS	2849
CID000004917	TARGETS	221391
CID000004917	TARGETS	611
CID000004917	TARGETS	10692
CID000004917	TARGETS	5995
CID000004917	TARGETS	2830
CID000004917	TARGETS	350383
CID000004917	TARGETS	124274
CID000004917	TARGETS	2834
CID000004917	TARGETS	344561
CID000004917	TARGETS	2835
CID000004917	TARGETS	9283
CID000004917	TARGETS	2652
CID000004917	TARGETS	118442
CID000071329	TARGETS	3757
CID000054454	TARGETS	3156
CID000054454	TARGETS	10599
CID000002156	TARGETS	2534
CID000002156	TARGETS	3757
CID000002156	TARGETS	3358
CID000002156	TARGETS	1131
CID000002156	TARGETS	1132
CID000002156	TARGETS	5244
CID000002156	TARGETS	1814
CID000002156	TARGETS	1133
CID000002156	TARGETS	3357
CID000002156	TARGETS	1128
CID000002156	TARGETS	150
CID000002156	TARGETS	140
CID000002156	TARGETS	3356
CID000002156	TARGETS	153
CID000002156	TARGETS	155
CID000002156	TARGETS	4160
CID000002156	TARGETS	10682
CID000004192	TARGETS	706
CID000004192	TARGETS	222642
CID000004192	TARGETS	1576
CID000004192	TARGETS	6580
CID000083786	TARGETS	4968
CID000083786	TARGETS	56952
CID000083786	TARGETS	3251
CID000003348	TARGETS	3757
CID000003348	TARGETS	3269
CID000000838	TARGETS	2850
CID000000838	TARGETS	4157
CID000000838	TARGETS	1902
CID000000838	TARGETS	2925
CID000000838	TARGETS	4923
CID000000838	TARGETS	2837
CID000000838	TARGETS	3358
CID000000838	TARGETS	134391
CID000000838	TARGETS	2861
CID000000838	TARGETS	5021
CID000000838	TARGETS	23596
CID000000838	TARGETS	5956
CID000000838	TARGETS	554
CID000000838	TARGETS	7852
CID000000838	TARGETS	6751
CID000000838	TARGETS	6755
CID000000838	TARGETS	2693
CID000000838	TARGETS	5733
CID000000838	TARGETS	187
CID000000838	TARGETS	185
CID000000838	TARGETS	147
CID000000838	TARGETS	4988
CID000000838	TARGETS	1269
CID000000838	TARGETS	4889
CID000000838	TARGETS	2847
CID000000838	TARGETS	134
CID000000838	TARGETS	4986
CID000000838	TARGETS	2798
CID000000838	TARGETS	84539
CID000000838	TARGETS	84634
CID000000838	TARGETS	10886
CID000000838	TARGETS	10887
CID000000838	TARGETS	23566
CID000000838	TARGETS	9170
CID000000838	TARGETS	7201
CID000000838	TARGETS	128674
CID000000838	TARGETS	10803
CID000000838	TARGETS	1814
CID000000838	TARGETS	1232
CID000000838	TARGETS	3062
CID000000838	TARGETS	1230
CID000000838	TARGETS	1233
CID000000838	TARGETS	2831
CID000000838	TARGETS	4829
CID000000838	TARGETS	3357
CID000000838	TARGETS	1241
CID000000838	TARGETS	3351
CID000000838	TARGETS	623
CID000000838	TARGETS	150
CID000000838	TARGETS	4886
CID000000838	TARGETS	5540
CID000000838	TARGETS	186
CID000000838	TARGETS	4985
CID000000838	TARGETS	2587
CID000000838	TARGETS	57007
CID000000838	TARGETS	56413
CID000000838	TARGETS	10316
CID000000838	TARGETS	8477
CID000000838	TARGETS	84109
CID000000838	TARGETS	6753
CID000000838	TARGETS	6754
CID000000838	TARGETS	151
CID000000838	TARGETS	2862
CID000000838	TARGETS	887
CID000000838	TARGETS	886
CID000000838	TARGETS	552
CID000000838	TARGETS	3061
CID000000838	TARGETS	3354
CID000000838	TARGETS	1813
CID000000838	TARGETS	148
CID000000838	TARGETS	146
CID000000838	TARGETS	5737
CID000000838	TARGETS	3356
CID000000838	TARGETS	5731
CID000000838	TARGETS	3352
CID000000838	TARGETS	4887
CID000000838	TARGETS	11255
CID000000838	TARGETS	8484
CID000000838	TARGETS	680
CID000000838	TARGETS	729230
CID000000838	TARGETS	5734
CID000000838	TARGETS	10888
CID000000838	TARGETS	136
CID000000838	TARGETS	319100
CID000000838	TARGETS	53831
CID000000838	TARGETS	285601
CID000000838	TARGETS	9287
CID000000838	TARGETS	83551
CID000000838	TARGETS	9038
CID000000838	TARGETS	134864
CID000000838	TARGETS	3362
CID000000838	TARGETS	153
CID000000838	TARGETS	4159
CID000000838	TARGETS	155
CID000000838	TARGETS	1816
CID000000838	TARGETS	5729
CID000000838	TARGETS	4160
CID000000838	TARGETS	11245
CID000000838	TARGETS	5732
CID000000838	TARGETS	1812
CID000000838	TARGETS	4158
CID000000838	TARGETS	11250
CID000000838	TARGETS	2844
CID000000838	TARGETS	1238
CID000000838	TARGETS	2827
CID000000838	TARGETS	6010
